,date,return_SPY,vol_SPY,RSI_SPY,label,return_AAPL,vol_AAPL,RSI_AAPL,return_MSFT,vol_MSFT,RSI_MSFT,return_XOM,vol_XOM,RSI_XOM,return_JNJ,vol_JNJ,RSI_JNJ,return_GE,vol_GE,RSI_GE,return_BRK-B,vol_BRK-B,RSI_BRK-B,return_AMZN,vol_AMZN,RSI_AMZN,return_WFC,vol_WFC,RSI_WFC,return_JPM,vol_JPM,RSI_JPM,return_T,vol_T,RSI_T
3373,2013-06-03,-0.0093124,0.48072978,52.6011505,1.0,-0.0039116,1.95108939,54.9086751,0.00287185,1.16449492,69.4961198,-0.0154431,0.66758482,48.4505918,-0.0163398,0.67472751,41.1513136,-0.0093259,0.86622973,54.2831177,-0.0005225,0.78661578,68.3460143,0.01112778,1.23731885,57.5303842,-0.0104216,0.87634350,64.8533014,-0.0199246,1.09953493,67.3447167,-0.0096235,0.87706117,29.0346955
3374,2013-06-04,0.00372337,0.49310613,54.9998497,1.0,0.00552434,1.82404259,56.0622139,0.02004584,1.09692327,74.0115466,0.00717995,0.68081451,52.1715526,0.00522071,0.71132825,44.1569203,0.00941373,0.77722262,58.2556966,-0.0070582,0.73884327,63.5288733,-0.0072872,1.16634463,54.3316559,-0.0007348,0.89468431,64.4922116,-0.0010988,1.14102137,66.8745803,0.00571583,0.88727314,32.2103139
3375,2013-06-05,-0.0082097,0.47790142,49.0800923,1.0,-0.0167026,1.80233382,51.7295101,-0.0286356,1.08721813,60.0601743,-0.0054836,0.69176101,49.2279203,-0.0095608,0.68562227,40.0969729,-0.0016956,0.76758062,57.2810620,-0.0092145,0.69600058,57.8380629,-0.0044569,1.17527044,52.4257433,-0.0137254,0.86051367,58.0010197,-0.0139347,1.12701010,61.0596500,0.01335609,0.85702172,39.1065598
3376,2013-06-06,-0.0115886,0.48023188,42.2275891,1.0,-0.0004039,1.76165297,51.6273359,0.00693647,1.13866559,61.8809580,-0.0135642,0.68036297,42.8264117,-0.0038137,0.70172946,38.5874831,-0.0127388,0.75477402,50.4623199,-0.0138175,0.72355673,50.5875266,0.00729845,1.12393586,55.1857213,-0.0134195,0.90264312,52.5122918,-0.0174785,1.15376887,54.7218104,-0.0126192,0.86857301,35.3939637
3377,2013-06-07,0.01643926,0.50017113,52.2865889,1.0,-0.0201360,1.67677621,46.6794100,0.01176808,1.15310096,64.8306096,0.01609840,0.68560274,50.8797034,0.01638955,0.68737972,47.6701512,0.01247316,0.77558135,55.9243747,0.02290284,0.72850985,59.5204089,0.00743226,1.08525206,57.8847434,0.03853901,0.91571466,63.1520293,0.01760030,1.16728814,59.2306142,0.02158483,0.76372991,44.9068374
3378,2013-06-10,0.00891053,0.54419772,56.7541132,1.0,0.01885449,1.59405992,51.2919041,0.00737582,1.07366930,66.5958352,0.01144241,0.71839588,55.7297439,0.00058854,0.69766054,47.9725972,0.01444341,0.73724493,61.3104849,0.01466326,0.79548249,64.0979708,0.02572849,1.08491808,65.6537110,0.00654862,1.01998450,64.6569414,0.01618000,1.17766663,62.9477417,-0.0027801,0.82129992,43.9890091
3379,2013-06-11,-0.0121589,0.57368912,49.8358440,1.0,-0.0202144,1.64539801,46.5544379,-0.0129540,1.07828262,60.7829872,-0.0168606,0.71603773,48.1060182,-0.0029408,0.66965620,46.5247876,-0.0163316,0.75087080,53.2692114,-0.0099514,0.82816356,59.1385303,-0.0024576,1.15152900,64.4001649,-0.0173494,1.03380686,57.8695669,-0.0215959,1.22072015,55.5499079,-0.0002787,0.82788261,43.8924201
3380,2013-06-12,0.00563379,0.60706098,52.6791848,1.0,0.00862895,1.62623536,48.6890491,0.00256776,1.11101343,61.4912135,0.00829829,0.75515753,51.5590923,0.00495514,0.66851696,49.2934753,0.00894001,0.75526418,56.5721533,-0.0034962,0.85048654,57.4728099,0.00217393,0.97365115,65.0345543,0.00024526,1.05702698,57.9356271,0.00823050,1.27769754,57.5531269,0.00390404,0.81450556,45.6906873
3381,2013-06-13,-0.0155888,0.61323537,45.0306102,1.0,-0.0159271,1.53885312,45.0792647,-0.0042685,1.03990785,59.5606603,-0.0164600,0.78281852,45.0959838,-0.0185489,0.67052763,40.7465908,-0.0105485,0.78207634,51.8717805,-0.0098237,0.84379299,52.9736333,-0.0184381,0.90858167,55.9138728,-0.0122579,1.05696636,53.4257754,-0.0166976,1.29698241,52.3556579,-0.0108333,0.80506932,41.6828225
3382,2013-06-14,0.01466036,0.66394244,51.9815322,1.0,0.00670523,1.52023610,46.8377546,-0.0125751,1.01625768,54.1864218,0.01707025,0.82786591,51.7410713,0.01327752,0.69761505,47.6180710,0.00980805,0.78882460,55.5323168,0.01815929,0.85683902,59.2601495,0.01289134,0.90948976,60.0542140,0.01365100,1.09255761,57.3579368,0.01962266,1.33902453,57.1690940,0.01656837,0.83315251,48.9747702
3383,2013-06-17,0.00158503,0.69921153,52.6883223,1.0,-0.0090951,1.52248752,44.7315595,0.00405209,1.02780736,55.5604148,-0.0020842,0.86443261,50.9169134,0.00779133,0.73950668,51.2389801,0.00295608,0.79889369,56.6138815,-0.0016530,0.90101327,58.4798466,0.00490911,0.88734351,61.5540279,-0.0061214,1.10375982,55.0815068,-0.0062916,1.36956889,55.2054809,-0.0035911,0.87414303,47.5635314
3384,2013-06-18,0.00146086,0.65281854,53.3706375,1.0,0.00027814,1.48089853,44.8125480,0.00807154,0.98002117,58.2568692,0.00428712,0.83273517,52.5863398,0.00445117,0.72047543,53.2429957,0.00336842,0.76080722,57.8749116,0.00226581,0.85111906,59.2701904,0.00987870,0.80729827,64.4600061,0.00320278,1.10372530,56.0581380,0.00614521,1.36428879,56.7579327,-0.0066536,0.86396232,44.9862968
3385,2013-06-19,0.00650341,0.65044789,56.3902389,1.0,-0.0003707,1.44932774,44.7184552,-0.0002860,0.98786745,58.1212042,0.00470665,0.80020912,54.4268287,0.00793002,0.72752282,56.6745057,0.01552668,0.77055826,63.2020702,0.00113031,0.77584663,59.6834112,0.00781146,0.81485080,66.6291807,0.00147342,1.10380250,56.5279138,-0.0007402,1.32171149,56.5023330,0.00641917,0.83508956,47.8998430
3386,2013-06-20,-0.0225845,0.65891563,45.3385629,1.0,-0.0280481,1.38283027,38.1882721,-0.0200229,0.96588008,49.4431291,-0.0168864,0.80223212,47.2993825,-0.0256855,0.71859463,45.0502589,-0.0235538,0.80310556,52.2415947,-0.0168490,0.76579432,51.3162481,-0.0217592,0.81789964,56.2497721,-0.0120156,1.09462703,51.6695594,-0.0168549,1.26409376,50.8874210,-0.0293954,0.84754768,37.9298080
3387,2013-06-21,-0.0137155,0.72823539,40.2908308,1.0,-0.0019318,1.43381238,37.7904320,-0.0175130,0.97516874,43.4541126,-0.0053191,0.84270316,45.3201272,-0.0143688,0.78025487,40.2094122,-0.0021159,0.88014900,51.3995654,-0.0050353,0.80596854,49.1365968,-0.0020717,0.88314752,55.3843858,0.00868696,1.12415849,54.6666508,-0.0022607,1.27566778,50.1792532,-0.0128571,0.92402136,34.6340331
3388,2013-06-24,-0.0139688,0.75650934,35.9598912,1.0,-0.0265000,1.43466033,32.7585421,-0.0213904,1.01137028,37.5726029,-0.0090241,0.85713877,42.1172444,-0.0009638,0.82698087,39.9041014,-0.0195080,0.84164061,44.3216283,-0.0078131,0.79577352,45.8954912,-0.0119459,0.86591626,50.5637343,-0.0039369,1.12689586,53.0471626,-0.0392748,1.25069665,39.8322221,-0.0069463,0.94283363,32.9877359
3389,2013-06-25,0.00679748,0.79735585,39.3297596,1.0,-0.0041728,1.50965502,32.0539528,0.03460847,1.06440679,49.2785635,0.00708268,0.87734439,45.3521667,0.02701406,0.82395249,51.0999432,0.00216258,0.87476940,45.2048676,0.00053689,0.81429974,46.1562648,0.00372287,0.87803675,51.9505857,-0.0079051,1.10533322,49.8653709,0.01238201,1.33801790,43.6240259,0.01107542,0.94388395,38.0119861
3390,2013-06-26,0.00877081,0.81571956,43.4898787,1.0,-0.0044367,1.47654526,31.2866397,0.00117362,1.17364684,49.6353951,-0.0017861,0.86170314,44.6693629,0.00927657,0.90344725,54.3313305,0.01122140,0.86880264,49.6754909,0.01046422,0.79418708,51.1053720,0.00616975,0.86629751,54.2497264,0.01419322,1.13168368,55.0385708,0.02213170,1.36502021,49.7902908,0.02104350,0.96745074,46.3358814
3391,2013-06-27,0.00769382,0.83535592,46.9560131,1.0,-0.0115127,1.47405885,29.3331167,0.01172335,1.15200438,53.1826850,0.00917020,0.85466520,48.9142430,0.01838280,0.92657720,60.0215003,-0.0008536,0.90474904,49.3419999,0.00575317,0.82161604,53.6540211,0.01897942,0.86491752,60.5429523,0.01595877,1.15971675,60.0952965,0.00721741,1.37531999,51.6872095,0.00310561,1.00989270,47.4803394
3392,2013-06-28,-0.0029174,0.83472942,45.8000095,1.0,-0.0197620,1.40454304,26.3291020,-0.0040555,1.13123237,51.8073417,-0.0043218,0.86711472,47.0648391,-0.0092539,0.94198879,56.1584283,-0.0038445,0.87987725,47.7872822,-0.0085364,0.82622044,49.5067955,-0.0107099,0.89579402,55.7907537,0.00434992,1.17457820,61.3902940,0.00169715,1.37057883,52.1483202,0.00056290,0.98870488,47.6987361
3393,2013-07-01,0.00392199,0.82788474,47.6600435,1.0,0.02895027,1.34957951,36.4014144,0.01076204,1.12581748,55.1113255,0.00601002,0.87563652,49.8899525,-0.0115313,0.95788244,51.7316946,-0.0047170,0.88401188,45.8842874,-0.0013314,0.85319451,48.8776104,0.01017414,0.91763945,59.0443636,0.0,1.13912120,61.3902940,0.00188256,1.33174743,52.6886505,-0.0042193,0.98343983,46.1487722
3394,2013-07-02,-0.0008681,0.83753991,47.2718012,1.0,0.01805363,1.32156477,41.8913263,-0.0097841,1.11313744,51.6098381,-0.0002212,0.88575817,49.7839992,0.01084928,0.99097665,55.2635135,0.00258513,0.87520426,47.1212400,0.00293301,0.84074681,50.3719007,0.00731186,0.94992391,61.2726980,-0.0086621,1.12724077,57.0927054,-0.0122134,1.31246739,48.8291484,-0.0031073,0.99126872,44.9940733
3395,2013-07-03,-0.0039721,0.82376206,45.4491233,1.0,0.02658791,1.32753559,48.9996318,-0.0217959,1.08715198,44.8418136,0.00287699,0.86673051,51.2341795,-0.0012694,1.00313282,54.7531921,-0.0189084,0.85660480,39.9159000,-0.0071782,0.82313018,46.7590380,0.00341585,0.93454690,62.3118784,-0.0053398,1.11552581,54.5782077,-0.0049457,1.28685037,47.3355162,0.00510059,0.99716398,47.3170213
3396,2013-07-05,0.01240033,0.83100671,51.6869306,1.0,-0.0011167,1.36800372,48.7228663,0.01277480,1.12429342,48.9734096,0.00518593,0.83775130,53.8299165,0.01201757,1.00131087,58.6417551,0.01489268,0.90116172,46.6983880,0.01169326,0.84115137,52.6713677,0.01063829,0.94271114,65.4334184,0.01171300,1.09740211,58.8378135,0.02007264,1.28739645,53.5191138,0.00930358,0.99990571,51.3715805
3397,2013-07-08,0.00855542,0.86715413,55.5134527,1.0,-0.0006660,1.32684053,48.5469365,0.00762681,1.13743670,51.3464683,0.00944018,0.84928241,58.2129219,0.00582317,1.01256212,60.4373270,0.00820030,0.92395632,50.0890680,0.01905773,0.87275887,60.4668518,0.00498250,0.96142763,66.8337056,0.02170771,1.10421148,65.3913742,0.02211394,1.29719497,59.3023404,-0.0050279,1.00406454,49.1496051
3398,2013-07-09,0.00683507,0.83232828,58.3742534,1.0,-0.0154959,1.26825680,44.5218372,0.00669589,1.10920404,53.4106532,0.00739451,0.83514648,61.3381960,0.00635720,0.97222090,62.3692757,0.00684927,0.91484533,52.8113321,0.00103898,0.86655704,60.8526356,0.01599045,0.89201899,70.9248041,0.01392823,1.06851561,68.8883683,0.00971761,1.33285209,61.6126072,0.00421114,0.96938955,51.0497114
3399,2013-07-10,-6.0583102,0.84881724,58.3381986,1.0,0.01450677,1.28244384,48.7402256,-0.0069404,1.10133556,50.9801324,0.00690846,0.85324177,64.0624658,0.00259441,0.98154925,63.1648537,0.00850335,0.93484177,56.0390590,-0.0010379,0.86881323,60.2197775,0.00140894,0.93713102,71.2665002,-0.0093132,1.10479095,64.1553492,-0.0054476,1.36019544,59.5518866,-0.0050321,0.96876260,48.6981359
3400,2013-07-11,0.01297205,0.79693285,63.5318351,0.0,0.00798381,1.26237131,50.9813457,0.01921956,1.07533528,56.8018409,0.00557465,0.81936456,66.1495676,0.01046355,0.96177957,66.2701581,0.00801016,0.92488843,58.9142273,0.00424240,0.82189591,61.9594236,0.01228504,0.85677839,74.1258151,-0.0018800,1.02787282,63.2198414,0.01953624,1.27375434,64.1566314,0.00449564,0.93899916,50.8647949
3401,2013-07-12,0.00167553,0.80784555,64.1613570,0.0,0.01111242,1.21563431,54.0187705,0.01657148,1.10841039,61.1665432,-0.0058635,0.79562554,62.0451969,-0.0013361,0.97914233,65.5028496,0.00334588,0.90250749,60.0975803,0.00706957,0.82088188,64.7384895,0.01254283,0.88496937,76.7058567,0.00306091,0.99819225,64.1350573,-0.0059097,1.31016052,61.8191518,0.00363639,0.86489159,52.6158582
3402,2013-07-15,0.00346497,0.81202026,65.4902737,0.0,-0.0061732,1.20987264,52.0671309,0.00224839,1.15309446,61.7407393,-0.0006434,0.80754222,61.5962139,0.00245291,0.93115371,66.2738651,-0.0108378,0.89088787,54.5941093,0.00453726,0.79339934,66.4447947,0.02872539,0.92363963,81.3500122,0.00892023,0.97288159,66.7403965,-0.0003602,1.29843081,61.6725264,-0.0055741,0.85759551,49.6823880
3403,2013-07-16,0.00172646,0.82316721,66.1658062,0.0,0.00355284,1.17921417,53.1106114,0.00981486,1.15771987,64.2325407,0.0,0.80896190,61.5962139,0.01256808,0.93816341,69.9845959,-0.0029498,0.92560040,53.1820462,0.00102269,0.76589038,66.8361073,9.76307516,1.01575276,81.3640021,0.00860860,0.96420784,69.0945127,-0.0106325,1.23186592,57.3502264,-0.0016816,0.82874321,48.8033141
3404,2013-07-17,-0.0005942,0.79788073,65.6883324,0.0,0.00745573,1.17801811,55.3167598,0.00916417,1.18086323,66.4511949,0.00397034,0.75748472,63.4859925,-0.0050527,0.92559078,66.7642599,-0.0050718,0.90434677,50.7583398,0.00315003,0.76755756,68.0724185,-0.0010738,0.97898558,80.6473576,-0.0034601,0.95816448,67.0233933,0.00273218,1.20089231,58.1531989,0.00954519,0.80227019,53.7926119
3405,2013-07-18,0.00089197,0.78745037,66.0837189,0.0,0.00856412,1.18445605,57.7916822,-0.0170610,1.14459099,59.0412321,0.00256525,0.74678601,64.6994547,-0.0027599,0.92503076,65.0133292,0.00254881,0.88987368,51.9377639,0.00050918,0.75453017,68.2789181,-0.0022803,0.95827402,79.0566036,0.01203703,0.96724885,70.3423649,0.00835602,1.20633678,60.6028687,-0.0027808,0.81503474,52.1819119
3406,2013-07-19,0.00124773,0.76305788,66.6629470,0.0,-0.0006461,1.15732765,57.5305738,-0.0929450,1.10600911,35.9339184,0.00948826,0.73705799,68.8354625,-0.0009963,0.90236116,64.3589338,0.02584741,0.89271746,61.9232094,0.00670117,0.72551237,70.9437825,-0.0061382,0.95101887,74.7899522,0.01601090,0.96162091,74.1186290,0.01801477,1.18774097,65.3513948,-0.0008365,0.77978380,51.6819567
3407,2013-07-22,0.00528127,0.72858804,69.0734925,0.0,-0.0084045,1.15813494,54.1081360,-0.0216049,1.39270452,33.0012074,0.00190095,0.72347148,69.6109714,0.02039011,0.89297012,70.8243929,0.02313097,0.93641281,68.4115811,0.00404452,0.70179097,72.4577893,0.01596630,0.94715166,78.0829990,0.00135078,0.97025892,74.4193007,-0.0060166,1.18952822,62.5891822,-0.0016746,0.74050830,50.6369424
3408,2013-07-23,0.00230210,0.69139474,70.0939737,0.0,-0.0080566,1.11902990,51.0022527,0.00662457,1.42549414,34.7224103,-0.0001054,0.67614664,69.5074681,0.00336660,0.90630531,71.7540613,0.00403718,0.97193887,69.4138862,-0.0007553,0.63892988,71.7033405,-0.0196927,0.97559846,66.3815788,0.00382198,0.84629816,75.2950157,0.00979175,1.15091600,65.1549324,-0.0005591,0.67414095,50.2720550
3409,2013-07-24,-5.8951706,0.66936661,70.0301012,0.0,0.03035208,1.08303700,60.1970935,0.00407398,1.42298996,35.8215887,0.00474380,0.63835669,71.5565806,0.00281418,0.91556551,72.5442788,-0.0032167,0.93725142,67.5668474,-0.0068027,0.59257008,65.1307361,-0.0004618,0.95547946,66.1361851,0.00067184,0.83720935,75.4546925,0.00352604,1.12962183,66.0662958,-0.0100699,0.66673754,44.1104821
3410,2013-07-25,-0.0092466,0.62903330,60.6891227,0.0,0.00403253,1.11682907,61.2685910,-0.0131086,1.39338969,33.8391024,-0.0065050,0.59796707,65.0686247,-0.0070156,0.91514337,67.4629539,-0.0072609,0.89353512,63.4742907,-0.0191104,0.58207413,51.0657989,-0.0132664,0.94882667,59.3521606,-0.0102954,0.78161744,68.1777468,-0.0082571,1.06938896,61.9647175,-0.0059338,0.69937497,40.9569937
3411,2013-07-26,0.0,0.64107623,60.6891227,0.0,-0.0122532,1.10150768,56.2899413,-0.0113852,1.42852586,32.1944091,0.00084480,0.59198957,65.5032304,0.00347826,0.92201180,68.6279815,0.00162531,0.88793837,63.9961712,0.00491379,0.63412158,53.7769936,0.00183942,0.98580161,59.9573401,-0.0151515,0.81511792,59.2193479,-0.0069087,1.06947777,58.7076983,0.00653780,0.70614100,45.5484940
3412,2013-07-29,0.00273446,0.58911348,62.3936014,0.0,0.01263494,1.08926108,59.8670229,0.00671781,1.45224812,34.2033541,-0.0027434,0.53993893,62.7697442,0.00335785,0.87177607,69.7576872,-0.0048681,0.85819435,61.1723280,0.00291673,0.61775514,55.3655840,0.03845775,0.93047236,70.0243419,-0.0032146,0.82476343,57.5186394,-0.0014270,1.03684825,58.0338338,0.00649531,0.69182267,49.7562540
3413,2013-07-30,0.00248999,0.54936048,63.9314196,0.0,0.02078039,1.10902679,65.0037539,0.00985071,1.43272382,37.1630661,-0.0030684,0.49218285,59.7734682,0.00906837,0.83871050,72.6334402,0.00163061,0.84172786,61.7777511,-8.5552986,0.56694661,55.3053685,-0.0107692,1.01569372,64.9135340,0.00184293,0.78997566,58.2564022,-0.0019650,0.97619625,57.0639378,0.01010103,0.65824578,55.5466469
3414,2013-07-31,-0.0009462,0.55237701,62.8765835,1.0,0.01117882,1.14797773,67.4662674,0.00597853,1.45205255,38.9749205,-0.0030779,0.49546348,56.8509716,-0.0025676,0.84296732,70.5687266,0.0,0.83730964,61.7777511,-0.0045337,0.56172160,52.0734676,-0.0123813,1.03522767,59.5868754,-0.0043688,0.77571396,55.7787989,-0.0051905,0.96177414,54.4789745,-0.0158333,0.67994528,46.4239377
3415,2013-08-01,0.00621524,0.55066148,66.7532963,0.0,0.00167028,1.18431332,67.8345277,0.00281520,1.44507585,39.8595527,-0.0132012,0.49143276,46.4036712,0.00997534,0.83668888,73.6898247,0.00122100,0.82608157,62.2892263,0.00524190,0.56928150,55.3104212,-0.0027311,1.04356990,58.4614004,0.02055427,0.77960098,63.5900769,0.01403380,0.95859199,59.7591141,0.00620948,0.71054414,49.8476239
3416,2013-08-02,0.00170594,0.54970090,67.7548254,1.0,0.00495891,1.18864508,68.9597820,-0.0115408,1.45350647,37.4557067,-0.0024814,0.51974824,44.7605894,-0.0063721,0.84350659,68.6328881,-0.0032520,0.77839595,59.9840837,0.00333390,0.58298680,57.2962680,0.00511422,1.02663545,59.9815285,0.00113154,0.84320379,63.9750985,-0.0015968,1.00290376,58.9100110,-0.0014026,0.70984518,49.0799269
3417,2013-08-05,0.00170312,0.48010549,68.7680817,0.0,0.01458481,1.11168088,72.0699247,0.00662666,1.42523296,39.6792280,-0.0112481,0.47173164,38.1778941,0.00523733,0.77912878,70.4182779,0.00203915,0.71072339,60.9566007,0.01473966,0.53793624,64.7739694,-0.0040377,0.97115216,58.1625453,0.00519889,0.80692346,65.7682188,0.00106632,0.95204351,59.3249530,0.00280907,0.61653570,50.7146938
3418,2013-08-06,-0.0011726,0.44006401,67.1996968,1.0,0.00716608,1.15385759,73.4956217,-0.0109718,1.38894492,37.2991598,-0.0009844,0.49149501,37.6617364,-0.0018076,0.74869047,68.9518760,-0.0032560,0.71046752,58.5065581,-0.0073047,0.57028402,59.1633402,-0.0095253,0.97770556,54.0176111,-0.0044974,0.79529654,62.8391613,-0.0060358,0.94806193,55.8813269,-0.0022409,0.58304204,49.3497209
3419,2013-08-07,-0.0069260,0.39740971,58.6947254,1.0,-0.0090167,1.08941109,68.7090717,-0.0003168,1.35421630,37.2304604,-0.0016424,0.46469603,36.7694262,-0.0029825,0.75150291,66.4958167,-0.0114332,0.65629415,50.8090793,-0.0070202,0.56858927,54.3284674,-0.0011980,0.96963683,53.5060609,-0.0210074,0.79716471,51.3802472,-0.0166101,0.83726517,47.7214853,-0.0056148,0.56735723,46.0153856
3420,2013-08-08,0.00466927,0.39783830,62.1486726,1.0,0.00012942,1.10555746,68.7402585,0.02219407,1.23991104,44.8846135,0.00822548,0.44656180,43.9233814,0.00715810,0.67139777,69.3126106,0.01073936,0.68719645,56.5284416,0.0,0.59020037,54.3284674,-0.0054306,0.96122063,51.1444766,0.00392242,0.84083910,53.0650721,0.00653826,0.85135887,50.7211697,0.00677588,0.54915530,50.3505575
3421,2013-08-09,-0.0023531,0.38416648,59.4385272,1.0,-0.0112534,1.09119973,62.8719367,0.01643914,1.30997921,49.8690326,-0.0079408,0.46802623,39.2665559,-0.0093348,0.66433623,61.9460939,-0.0053125,0.68558964,53.1979460,0.00085177,0.55531962,54.8440866,-0.0095135,0.95875692,47.2328441,-0.0068949,0.80660310,49.7862906,-0.0131721,0.79938075,45.0733569,-0.0112171,0.50159660,44.0075465
3422,2013-08-12,-0.0066045,0.36636436,52.5309846,1.0,-0.0038809,1.09033538,60.9608722,-0.0094599,1.32569849,47.1813054,-0.0084429,0.46392839,35.0458952,-0.0140271,0.63417644,52.9281074,-0.0082169,0.70045291,48.4668328,-0.0107234,0.53898160,47.5583298,0.00037207,0.92720414,47.4006713,-0.0037028,0.77639032,48.0799998,-0.0118851,0.81922977,40.7249876,-0.0144639,0.52863489,37.5179043
3423,2013-08-13,0.00563930,0.37865460,57.0865264,1.0,0.03081907,1.03739855,68.9904233,0.00154032,1.34371286,47.6711723,-0.0064138,0.47766553,32.2352037,-0.0020634,0.65008717,51.7513361,0.00662800,0.71502777,52.1342933,0.00954920,0.54627161,53.4279097,0.00030425,0.89274472,47.5476369,0.00464578,0.77423339,50.3697424,0.00333086,0.85318971,42.3826829,0.00575542,0.57497163,41.1810901
3424,2013-08-14,0.00070831,0.38437897,57.6395152,0.0,0.05720474,1.04362789,78.2206992,-0.0113810,1.31297381,44.3902074,-0.0056761,0.47901151,29.9598802,0.00979434,0.61852747,56.6660849,-0.0041151,0.72139770,49.7512150,-0.0026416,0.57366412,51.6879507,-0.0053737,0.85984508,45.1475487,0.00462430,0.78971933,52.6199975,0.00202879,0.85801737,43.4239791,-0.0054364,0.58009196,38.8507681
3425,2013-08-15,-0.0125051,0.38384613,46.2902329,1.0,-0.0029324,1.17413156,76.8850188,-0.0043559,1.31829684,43.1792472,-0.0076112,0.49719461,27.2028371,-0.0266192,0.61501098,43.5537525,-0.0095042,0.72649773,44.6910951,-0.0088858,0.57269287,46.2465453,-0.0186890,0.85338483,38.0017164,-0.0126582,0.77625975,46.3908076,-0.0149089,0.82406843,37.9807247,-0.0046029,0.58785546,36.9543758
3426,2013-08-16,-0.0080640,0.41228927,40.7832306,1.0,0.00751373,1.09528000,77.9222379,-0.0065624,1.26016325,41.3567531,-0.0073314,0.51297558,24.8488437,-0.0131754,0.69951022,38.8852533,-0.0037546,0.69515023,42.8543552,-0.0126724,0.57838480,39.8592190,-0.0077565,0.90429548,35.5348416,-0.0051282,0.80065433,44.1398811,-0.0084080,0.85727896,35.3310267,-0.0095375,0.58619679,33.3397232
3427,2013-08-19,-0.0025292,0.39783507,39.2199735,1.0,0.00837749,1.11660325,79.0589972,-0.0009437,1.23945546,41.0899262,-0.0021588,0.52012714,24.1898926,0.00381469,0.70336967,40.8365611,0.00083756,0.65802359,43.4109675,0.00532611,0.58164865,43.3554099,-0.0047460,0.89468974,34.0880272,0.00656042,0.77870515,47.6231221,-0.0033917,0.81839706,34.3002202,-0.0049606,0.58697657,31.6236339
3428,2013-08-20,-0.0036223,0.37774765,37.0359168,1.0,0.01064758,1.14230801,80.4484376,-0.0100755,1.21717850,38.2548348,-0.0078570,0.49585608,21.9168737,0.01207110,0.69667473,46.6621578,-0.0054393,0.63348112,40.6401896,-0.0080771,0.53587657,39.5778126,0.00241945,0.89390163,35.5224209,-0.0114059,0.72821418,42.6150850,-0.0209869,0.75598980,28.7330409,-0.0073313,0.58675234,29.2400692
3429,2013-08-21,0.00048474,0.36703857,37.5353995,1.0,-0.0120067,1.12614680,74.3905609,0.00540712,1.22844397,40.5996348,-0.0020658,0.49739773,21.3531867,-0.0119271,0.71572108,42.1884719,-0.0021035,0.62878132,39.5934336,0.00516595,0.55933702,42.9726003,-0.0027634,0.84866494,34.5941547,-0.0004709,0.71980644,42.4190062,0.00270372,0.79355425,30.2702850,-0.0014770,0.59715312,28.7729735
3430,2013-08-22,-0.0013323,0.36845244,36.6738260,1.0,0.00276016,1.11781350,74.8537130,0.01834856,1.22333276,47.8728890,-0.0042552,0.48125578,20.2029625,-0.0079356,0.74683014,39.5068883,-0.0025294,0.60744857,38.3180434,-0.0054007,0.57309719,40.4036244,-0.0010172,0.85317987,34.2404249,-0.0009423,0.69033217,42.0027408,0.00154087,0.78440797,31.1837796,-0.0088757,0.58530287,26.0808643
3431,2013-08-23,0.01000611,0.32965349,46.5779910,1.0,-0.0033862,1.10040133,73.1021649,0.09257530,1.22042940,68.9258508,0.00658350,0.47685779,26.7492568,-0.0093510,0.73840364,36.5797429,0.00718512,0.58917960,43.8381896,0.00718164,0.57695824,45.0799432,0.02250703,0.81562054,47.1126530,0.00636642,0.68720622,45.8643707,0.00519230,0.72442339,34.3114804,0.00925376,0.59990309,33.0515633
3432,2013-08-26,0.00144094,0.35742212,47.8554158,1.0,-0.0050072,1.07464747,70.4846248,-0.0218935,1.47377547,61.9622515,0.00401604,0.47925758,30.5184932,0.00489026,0.76512021,39.0973206,-0.0037767,0.60197707,41.7099973,-0.0057391,0.57733180,42.2091107,-0.0026784,0.84883453,45.9343625,0.00046862,0.69822459,46.1504050,-0.0021044,0.72203183,33.6406506,0.01478852,0.61862766,42.4742235
3433,2013-08-27,-0.0145691,0.35067537,37.9581263,1.0,-0.0054917,1.07076072,67.6384105,-0.0255814,1.53925930,55.1095983,-0.0100571,0.49049968,26.7863734,-0.0157310,0.77324471,34.3503546,-0.0160066,0.57844008,34.1677713,-0.0099702,0.58133813,37.7386392,-0.0225871,0.76201147,37.4509188,-0.0189696,0.67005256,37.5072979,-0.0218558,0.72784594,27.6148762,-0.0215680,0.64934219,34.6919164
3434,2013-08-28,-0.0066926,0.39348439,34.4815857,1.0,-0.0240964,1.07722357,56.8503212,-0.0038783,1.59181459,54.1567325,0.00761944,0.52402338,33.3678192,-0.0070139,0.78378808,32.4862575,-0.0085616,0.62196290,30.9913754,-0.0180211,0.61116333,31.3416225,-0.0123648,0.83697667,33.8487321,-0.0190976,0.70458920,31.2770156,-0.0135240,0.76525688,24.7277799,0.00387253,0.71563033,36.8799273
3435,2013-08-29,0.00177635,0.41381239,36.1421528,1.0,0.01162553,1.13269247,60.0788624,-0.0137765,1.57419504,50.8090776,0.01546743,0.53618705,44.3813451,0.00057900,0.79032541,32.8081455,0.0,0.63359582,30.9913754,0.00647708,0.66073369,35.4974041,0.00388795,0.87461342,35.9103365,-0.0007300,0.75671412,31.0686070,0.00516586,0.80122983,27.7912582,-0.0017804,0.69672145,36.2758344
